id_venda,data,produto,categoria,regiao,vendedor,preco_unitario,quantidade,receita,custo,lucro
5223,2022-07-20,Teclado,Periféricos,Sudeste,Ana,464.16,8,3713.28,2844.51,868.77
5224,2024-06-04,Headset,Áudio,Sudeste,Daniela,5588.76,7,39121.32,32242.07,6879.25
5225,2025-01-17,HD Externo,Armazenamento,Norte,Carlos,4351.7,5,21758.5,14003.28,7755.22
5226,2021-02-07,SSD,Armazenamento,Nordeste,Carlos,5802.78,10,58027.8,46442.67,11585.13
5227,2025-01-20,Headset,Áudio,Sul,Carlos,5156.85,6,30941.1,21168.04,9773.06
5228,2021-03-18,Notebook,Computadores,Centro-Oeste,Ana,4202.68,7,29418.76,21800.46,7618.3
5229,2024-02-28,Headset,Áudio,Norte,Helena,2354.97,7,16484.79,10939.63,5545.16
5230,2021-01-04,Webcam,Vídeo,Norte,Carlos,6556.95,1,6556.95,5336.39,1220.56
5231,2022-11-04,Webcam,Vídeo,Sudeste,Gabriel,2634.0,3,7902.0,4704.29,3197.71
5232,2021-03-15,HD Externo,Armazenamento,Centro-Oeste,Bruno,3412.68,7,23888.76,17681.64,6207.12
5233,2023-02-03,Mouse,Periféricos,Sudeste,Fernanda,7501.44,7,52510.08,39853.73,12656.35
5234,2021-05-07,SSD,Armazenamento,Centro-Oeste,Fernanda,985.38,8,7883.04,4390.19,3492.85
5235,2022-10-09,Teclado,Periféricos,Sul,Fernanda,6439.92,8,51519.36,39625.9,11893.46
5236,2024-08-29,Teclado,Periféricos,Sul,Gabriel,1062.15,3,3186.45,2485.76,700.69
5237,2024-03-07,Mouse,Periféricos,Centro-Oeste,Bruno,1365.04,10,13650.4,11111.39,2539.01
5238,2023-10-20,Notebook,Computadores,Centro-Oeste,Daniela,6459.42,10,64594.2,44319.68,20274.52
5239,2025-01-04,Headset,Áudio,Centro-Oeste,Gabriel,6478.84,1,6478.84,3728.2,2750.64
5240,2024-03-27,Mouse,Periféricos,Centro-Oeste,Ana,6017.42,1,6017.42,3645.04,2372.38
5241,2024-06-27,Webcam,Vídeo,Sudeste,Helena,4467.09,2,8934.18,4588.82,4345.36
5242,2022-11-01,Notebook,Computadores,Norte,Bruno,7019.2,4,28076.8,19777.62,8299.18
5243,2023-05-25,Headset,Áudio,Nordeste,Carlos,7427.93,1,7427.93,4715.64,2712.29
5244,2021-01-21,Teclado,Periféricos,Sul,Eduardo,1936.52,2,3873.04,2321.62,1551.42
5245,2024-03-19,Mouse,Periféricos,Norte,Fernanda,7844.08,1,7844.08,4978.58,2865.5
5246,2021-12-20,Mouse,Periféricos,Centro-Oeste,Helena,1568.22,2,3136.44,1737.32,1399.12
5247,2021-06-08,Headset,Áudio,Sul,Fernanda,3884.45,7,27191.15,18536.96,8654.19
5248,2023-11-25,Notebook,Computadores,Sul,Bruno,3038.42,2,6076.84,4020.36,2056.48
5249,2021-01-20,Monitor,Monitores,Norte,Bruno,4403.21,2,8806.42,6871.15,1935.27
5250,2024-05-03,HD Externo,Armazenamento,Sul,Fernanda,519.36,9,4674.24,3933.34,740.9
5251,2021-03-30,Monitor,Monitores,Nordeste,Gabriel,1555.05,4,6220.2,3248.89,2971.31
5252,2021-07-10,Monitor,Monitores,Centro-Oeste,Eduardo,4188.29,7,29318.03,22815.99,6502.04
5253,2022-01-02,Webcam,Vídeo,Nordeste,Ana,4215.04,2,8430.08,5913.36,2516.72
5254,2024-07-18,Webcam,Vídeo,Sudeste,Eduardo,7071.19,9,63640.71,34139.06,29501.65
5255,2021-01-15,Notebook,Computadores,Nordeste,Fernanda,3423.05,4,13692.2,10329.39,3362.81
5256,2022-10-26,SSD,Armazenamento,Centro-Oeste,Daniela,3137.73,9,28239.57,18674.23,9565.34
5257,2024-08-21,SSD,Armazenamento,Sul,Carlos,6264.44,2,12528.88,8313.36,4215.52
5258,2021-08-21,HD Externo,Armazenamento,Norte,Helena,1110.96,7,7776.72,4773.55,3003.17
5259,2024-07-24,Teclado,Periféricos,Sudeste,Carlos,2207.3,2,4414.6,3357.57,1057.03
5260,2024-05-10,Notebook,Computadores,Nordeste,Carlos,7603.57,8,60828.56,33498.93,27329.63
5261,2022-11-04,Mouse,Periféricos,Sul,Daniela,4466.97,8,35735.76,22505.2,13230.56
5262,2022-04-21,Headset,Áudio,Sul,Bruno,7195.89,7,50371.23,28898.87,21472.36
5263,2024-06-21,Notebook,Computadores,Centro-Oeste,Bruno,6830.79,10,68307.9,55922.76,12385.14
5264,2021-01-25,Notebook,Computadores,Nordeste,Helena,4056.21,9,36505.89,21940.43,14565.46
5265,2024-03-11,Webcam,Vídeo,Nordeste,Carlos,2949.05,3,8847.15,5299.93,3547.22
5266,2022-03-17,Webcam,Vídeo,Sul,Carlos,6333.07,3,18999.21,10301.6,8697.61
5267,2021-12-03,Mouse,Periféricos,Sul,Daniela,7813.43,8,62507.44,34204.64,28302.8
5268,2024-02-10,Headset,Áudio,Sul,Ana,4455.83,7,31190.81,15961.42,15229.39
5269,2022-10-24,Monitor,Monitores,Nordeste,Fernanda,7229.77,4,28919.08,19661.6,9257.48
5270,2021-09-11,Notebook,Computadores,Centro-Oeste,Daniela,6283.79,6,37702.74,24723.29,12979.45
5271,2024-10-15,Monitor,Monitores,Norte,Daniela,5534.59,6,33207.54,28071.73,5135.81
5272,2024-08-24,Notebook,Computadores,Sudeste,Bruno,5335.15,7,37346.05,25641.29,11704.76
5273,2024-02-22,Monitor,Monitores,Sudeste,Eduardo,4111.12,4,16444.48,13270.27,3174.21
5274,2023-07-12,Webcam,Vídeo,Norte,Daniela,6630.15,8,53041.2,38908.68,14132.52
5275,2021-02-12,Headset,Áudio,Norte,Gabriel,5609.01,7,39263.07,20309.54,18953.53
5276,2024-09-03,Mouse,Periféricos,Nordeste,Ana,5604.79,6,33628.74,28101.71,5527.03
5277,2022-06-11,HD Externo,Armazenamento,Norte,Carlos,717.03,6,4302.18,3543.65,758.53
5278,2021-01-06,HD Externo,Armazenamento,Centro-Oeste,Gabriel,5777.4,7,40441.8,28118.15,12323.65
5279,2022-12-15,HD Externo,Armazenamento,Centro-Oeste,Carlos,7264.07,2,14528.14,11177.84,3350.3
5280,2023-05-01,HD Externo,Armazenamento,Nordeste,Ana,1398.57,9,12587.13,8629.2,3957.93
5281,2022-11-26,Notebook,Computadores,Sudeste,Ana,3233.5,8,25868.0,18008.65,7859.35
5282,2021-09-22,Webcam,Vídeo,Sudeste,Gabriel,7783.85,6,46703.1,31769.04,14934.06
5283,2022-07-25,Webcam,Vídeo,Nordeste,Daniela,2884.91,3,8654.73,6577.75,2076.98
5284,2021-09-16,Headset,Áudio,Sudeste,Gabriel,791.78,2,1583.56,1220.69,362.87
5285,2024-10-24,Webcam,Vídeo,Centro-Oeste,Bruno,7364.61,7,51552.27,38648.32,12903.95
5286,2021-07-20,Notebook,Computadores,Nordeste,Gabriel,7830.89,6,46985.34,26313.28,20672.06
5287,2023-11-16,Headset,Áudio,Nordeste,Helena,6193.91,6,37163.46,22958.03,14205.43
5288,2022-01-13,Webcam,Vídeo,Sul,Bruno,1523.33,9,13709.97,6938.97,6771.0
5289,2021-10-26,Mouse,Periféricos,Sul,Bruno,4814.42,7,33700.94,22230.27,11470.67
5290,2024-02-20,SSD,Armazenamento,Sul,Gabriel,4556.91,10,45569.1,24703.48,20865.62
5291,2023-08-13,Notebook,Computadores,Sul,Ana,7503.3,10,75033.0,44124.24,30908.76
5292,2021-07-05,HD Externo,Armazenamento,Nordeste,Gabriel,7399.2,2,14798.4,8418.4,6380.0
5293,2021-02-17,Notebook,Computadores,Norte,Fernanda,3728.08,9,33552.72,18998.09,14554.63
5294,2024-09-17,Teclado,Periféricos,Sul,Bruno,5140.8,6,30844.8,18516.56,12328.24
5295,2024-01-01,Monitor,Monitores,Norte,Bruno,591.12,1,591.12,485.11,106.01
5296,2024-03-23,Mouse,Periféricos,Centro-Oeste,Bruno,6560.94,8,52487.52,40396.67,12090.85
5297,2024-12-15,Monitor,Monitores,Norte,Helena,6550.69,10,65506.9,52920.42,12586.48
5298,2023-03-07,Monitor,Monitores,Sudeste,Ana,1567.91,9,14111.19,10970.09,3141.1
5299,2021-01-18,Teclado,Periféricos,Norte,Gabriel,2774.88,3,8324.64,6106.4,2218.24
5300,2022-04-05,Teclado,Periféricos,Norte,Eduardo,6404.3,6,38425.8,26790.72,11635.08
5301,2023-08-18,Mouse,Periféricos,Nordeste,Carlos,6538.61,3,19615.83,11679.1,7936.73
5302,2022-01-02,Webcam,Vídeo,Sudeste,Helena,7018.62,6,42111.72,24093.66,18018.06
5303,2023-10-08,Headset,Áudio,Centro-Oeste,Fernanda,272.91,10,2729.1,2123.62,605.48
5304,2021-09-04,Notebook,Computadores,Sul,Daniela,2860.76,9,25746.84,15078.24,10668.6
5305,2023-09-22,SSD,Armazenamento,Norte,Fernanda,6572.03,10,65720.3,49901.79,15818.51
5306,2022-12-19,Mouse,Periféricos,Centro-Oeste,Ana,5377.27,10,53772.7,37385.99,16386.71
5307,2024-04-03,Webcam,Vídeo,Sudeste,Bruno,1897.19,7,13280.33,9607.66,3672.67
5308,2021-01-28,Teclado,Periféricos,Sul,Bruno,3021.47,8,24171.76,15368.1,8803.66
5309,2022-02-08,HD Externo,Armazenamento,Centro-Oeste,Bruno,7100.72,1,7100.72,4691.82,2408.9
5310,2023-11-06,Notebook,Computadores,Norte,Fernanda,7846.54,10,78465.4,50753.13,27712.27
5311,2025-01-08,Webcam,Vídeo,Sul,Bruno,1621.97,4,6487.88,5419.35,1068.53
5312,2021-12-18,Mouse,Periféricos,Nordeste,Helena,4240.77,4,16963.08,12052.57,4910.51
5313,2021-02-24,Mouse,Periféricos,Centro-Oeste,Eduardo,3231.61,4,12926.44,10706.59,2219.85
5314,2023-06-11,Monitor,Monitores,Centro-Oeste,Eduardo,4496.34,2,8992.68,7415.07,1577.61
5315,2023-12-22,Teclado,Periféricos,Sul,Eduardo,2287.48,7,16012.36,12853.2,3159.16
5316,2024-12-01,Notebook,Computadores,Norte,Eduardo,5038.69,1,5038.69,3644.61,1394.08
5317,2021-05-04,Headset,Áudio,Centro-Oeste,Ana,814.72,7,5703.04,4618.93,1084.11
5318,2023-12-11,Notebook,Computadores,Nordeste,Bruno,6945.6,9,62510.4,47175.18,15335.22
5319,2024-06-11,Monitor,Monitores,Nordeste,Eduardo,3094.11,2,6188.22,4143.9,2044.32
5320,2022-09-15,SSD,Armazenamento,Nordeste,Fernanda,3643.54,10,36435.4,29172.32,7263.08
5321,2023-12-24,Mouse,Periféricos,Norte,Fernanda,2509.32,3,7527.96,5254.35,2273.61
5322,2023-02-15,Headset,Áudio,Nordeste,Ana,6091.03,2,12182.06,8002.3,4179.76
5323,2022-06-23,HD Externo,Armazenamento,Centro-Oeste,Gabriel,2587.95,2,5175.9,3020.6,2155.3
5324,2022-03-20,SSD,Armazenamento,Sul,Gabriel,1927.73,3,5783.19,4609.77,1173.42
5325,2022-07-28,Notebook,Computadores,Centro-Oeste,Carlos,4285.57,1,4285.57,3384.38,901.19
5326,2024-09-19,Teclado,Periféricos,Norte,Bruno,5665.39,7,39657.73,26609.92,13047.81
5327,2022-10-05,SSD,Armazenamento,Centro-Oeste,Fernanda,4219.25,7,29534.75,15418.14,14116.61
5328,2023-10-21,Monitor,Monitores,Sudeste,Eduardo,2781.12,8,22248.96,11615.6,10633.36
5329,2022-11-04,SSD,Armazenamento,Sul,Daniela,3175.91,10,31759.1,20816.1,10943.0
5330,2024-09-18,SSD,Armazenamento,Sudeste,Ana,6737.95,4,26951.8,15330.86,11620.94
5331,2024-08-19,Notebook,Computadores,Centro-Oeste,Fernanda,4465.78,8,35726.24,24439.77,11286.47
5332,2022-07-02,Mouse,Periféricos,Norte,Bruno,3198.39,1,3198.39,2663.68,534.71
5333,2022-02-27,Monitor,Monitores,Norte,Gabriel,980.92,3,2942.76,2243.81,698.95
5334,2022-11-01,Teclado,Periféricos,Sul,Fernanda,5835.63,10,58356.3,30608.15,27748.15
5335,2021-08-02,HD Externo,Armazenamento,Norte,Daniela,3461.29,10,34612.9,20238.57,14374.33
5336,2022-07-21,Headset,Áudio,Nordeste,Gabriel,6102.07,10,61020.7,35442.78,25577.92
5337,2021-06-16,Teclado,Periféricos,Nordeste,Ana,4512.74,9,40614.66,27750.55,12864.11
5338,2022-08-01,Webcam,Vídeo,Sul,Fernanda,4516.47,1,4516.47,2673.26,1843.21
5339,2024-04-26,Notebook,Computadores,Sul,Eduardo,5763.16,4,23052.64,13187.17,9865.47
5340,2023-05-26,Mouse,Periféricos,Sul,Fernanda,2089.19,3,6267.57,4656.45,1611.12
5341,2021-08-08,Monitor,Monitores,Sul,Eduardo,1905.39,6,11432.34,7456.83,3975.51
5342,2021-11-08,Notebook,Computadores,Nordeste,Gabriel,565.41,9,5088.69,4099.66,989.03
5343,2023-01-31,Teclado,Periféricos,Sudeste,Daniela,5015.44,9,45138.96,32237.41,12901.55
5344,2025-02-09,SSD,Armazenamento,Sul,Bruno,6132.64,6,36795.84,24342.92,12452.92
5345,2023-12-24,Headset,Áudio,Nordeste,Carlos,1323.37,8,10586.96,6493.61,4093.35
5346,2024-02-12,SSD,Armazenamento,Norte,Eduardo,2555.35,7,17887.45,12509.4,5378.05
5347,2023-06-16,Mouse,Periféricos,Centro-Oeste,Helena,4936.88,9,44431.92,33078.09,11353.83
5348,2024-07-21,Notebook,Computadores,Sul,Eduardo,2927.89,3,8783.67,4438.68,4344.99
5349,2022-04-05,Mouse,Periféricos,Centro-Oeste,Ana,3401.61,5,17008.05,13040.44,3967.61
5350,2023-02-18,Mouse,Periféricos,Sul,Daniela,5723.92,9,51515.28,28242.82,23272.46
5351,2022-11-21,Notebook,Computadores,Sul,Daniela,3487.33,7,24411.31,13280.24,11131.07
5352,2021-03-25,Teclado,Periféricos,Sudeste,Ana,6765.77,10,67657.7,48110.82,19546.88
5353,2022-06-21,Teclado,Periféricos,Sul,Fernanda,2460.46,8,19683.68,12519.06,7164.62
5354,2022-06-29,Notebook,Computadores,Sudeste,Helena,7706.27,9,69356.43,58621.4,10735.03
5355,2024-08-15,SSD,Armazenamento,Sul,Bruno,5299.09,2,10598.18,5608.65,4989.53
5356,2022-10-05,SSD,Armazenamento,Sudeste,Ana,2726.59,7,19086.13,11585.35,7500.78
5357,2023-11-23,Headset,Áudio,Sudeste,Ana,2464.14,8,19713.12,13723.1,5990.02
5358,2023-01-29,Monitor,Monitores,Sudeste,Carlos,7471.1,2,14942.2,11929.6,3012.6
5359,2024-02-20,Webcam,Vídeo,Centro-Oeste,Carlos,287.21,6,1723.26,1449.1,274.16
5360,2022-04-18,Webcam,Vídeo,Sul,Eduardo,7359.4,9,66234.6,44280.03,21954.57
5361,2023-08-06,HD Externo,Armazenamento,Sudeste,Eduardo,5621.87,6,33731.22,19408.43,14322.79
5362,2021-05-20,Webcam,Vídeo,Sudeste,Ana,1139.65,3,3418.95,2721.45,697.5
5363,2022-04-12,Notebook,Computadores,Centro-Oeste,Ana,600.63,10,6006.3,4291.14,1715.16
5364,2021-03-05,Monitor,Monitores,Nordeste,Fernanda,7365.34,3,22096.02,12057.75,10038.27
5365,2021-03-13,Mouse,Periféricos,Centro-Oeste,Carlos,2083.04,7,14581.28,10111.16,4470.12
5366,2025-01-10,Monitor,Monitores,Centro-Oeste,Bruno,562.63,8,4501.04,2392.08,2108.96
5367,2022-04-14,Notebook,Computadores,Sudeste,Helena,6985.96,10,69859.6,53795.68,16063.92
5368,2022-09-24,Monitor,Monitores,Centro-Oeste,Ana,7188.27,6,43129.62,23287.96,19841.66
5369,2024-10-17,Monitor,Monitores,Nordeste,Bruno,5928.59,7,41500.13,32060.6,9439.53
5370,2024-06-01,Headset,Áudio,Norte,Daniela,3911.82,5,19559.1,10156.98,9402.12
5371,2022-01-17,Headset,Áudio,Centro-Oeste,Fernanda,1270.9,3,3812.7,2335.35,1477.35
5372,2024-12-16,Headset,Áudio,Centro-Oeste,Ana,4569.3,2,9138.6,5483.1,3655.5
5373,2025-01-01,Headset,Áudio,Nordeste,Eduardo,3207.18,7,22450.26,11405.29,11044.97
5374,2024-07-04,Teclado,Periféricos,Nordeste,Ana,5419.13,4,21676.52,13881.62,7794.9
5375,2022-08-14,Notebook,Computadores,Sudeste,Bruno,1682.65,8,13461.2,9041.23,4419.97
5376,2021-07-10,Notebook,Computadores,Sudeste,Carlos,2727.79,8,21822.32,16654.82,5167.5
5377,2022-12-24,SSD,Armazenamento,Sudeste,Helena,1596.36,4,6385.44,5199.92,1185.52
5378,2023-02-25,Mouse,Periféricos,Sudeste,Eduardo,6986.26,3,20958.78,17198.53,3760.25
5379,2023-04-20,Monitor,Monitores,Sudeste,Helena,2769.77,2,5539.54,2906.64,2632.9
5380,2024-08-29,Mouse,Periféricos,Norte,Ana,3778.69,3,11336.07,8608.33,2727.74
5381,2024-07-18,Webcam,Vídeo,Centro-Oeste,Bruno,7941.81,8,63534.48,33563.26,29971.22
5382,2024-10-02,HD Externo,Armazenamento,Nordeste,Eduardo,7501.31,10,75013.1,54542.32,20470.78
5383,2021-02-27,Teclado,Periféricos,Centro-Oeste,Daniela,2631.01,8,21048.08,15698.67,5349.41
5384,2023-11-23,Notebook,Computadores,Sudeste,Gabriel,5867.83,1,5867.83,3416.56,2451.27
5385,2024-05-22,Notebook,Computadores,Sudeste,Ana,4685.29,3,14055.87,10366.71,3689.16
5386,2024-11-01,SSD,Armazenamento,Norte,Carlos,7237.74,8,57901.92,37202.23,20699.69
5387,2022-09-02,Monitor,Monitores,Centro-Oeste,Bruno,2961.2,9,26650.8,22613.29,4037.51
5388,2024-07-09,SSD,Armazenamento,Norte,Helena,2050.2,3,6150.6,4872.18,1278.42
5389,2024-10-29,Monitor,Monitores,Centro-Oeste,Carlos,6026.03,6,36156.18,21256.75,14899.43
5390,2022-01-21,Headset,Áudio,Norte,Carlos,5925.63,9,53330.67,32612.75,20717.92
5391,2022-05-25,Teclado,Periféricos,Norte,Daniela,208.04,6,1248.24,867.26,380.98
5392,2024-10-10,SSD,Armazenamento,Sul,Daniela,3978.18,6,23869.08,13778.76,10090.32
5393,2021-04-17,Headset,Áudio,Norte,Helena,7971.48,5,39857.4,28265.04,11592.36
5394,2024-12-03,HD Externo,Armazenamento,Sudeste,Bruno,1872.04,10,18720.4,14149.73,4570.67
5395,2023-01-03,HD Externo,Armazenamento,Sudeste,Fernanda,4426.86,3,13280.58,7723.26,5557.32
5396,2023-03-12,Mouse,Periféricos,Nordeste,Helena,3895.49,7,27268.43,19985.93,7282.5
5397,2024-07-07,Mouse,Periféricos,Sul,Daniela,4151.0,3,12453.0,9318.36,3134.64
5398,2023-04-26,HD Externo,Armazenamento,Norte,Fernanda,131.7,1,131.7,102.03,29.67
5399,2023-09-02,Notebook,Computadores,Sudeste,Daniela,7994.67,6,47968.02,40357.27,7610.75
5400,2024-06-25,Webcam,Vídeo,Norte,Eduardo,5674.71,9,51072.39,36625.55,14446.84
5401,2021-11-04,HD Externo,Armazenamento,Sudeste,Eduardo,7818.51,1,7818.51,5811.49,2007.02
5402,2023-01-13,Notebook,Computadores,Nordeste,Eduardo,3413.19,3,10239.57,7629.54,2610.03
5403,2021-07-18,SSD,Armazenamento,Norte,Helena,5559.7,2,11119.4,8751.04,2368.36
5404,2022-10-29,HD Externo,Armazenamento,Sul,Gabriel,7015.37,1,7015.37,4211.63,2803.74
5405,2024-12-09,Headset,Áudio,Norte,Bruno,3433.43,1,3433.43,2431.38,1002.05
5406,2023-04-22,Mouse,Periféricos,Nordeste,Daniela,5195.25,3,15585.75,11034.83,4550.92
5407,2022-06-17,Webcam,Vídeo,Nordeste,Ana,1025.11,4,4100.44,2689.82,1410.62
5408,2024-03-30,Webcam,Vídeo,Centro-Oeste,Fernanda,5358.27,1,5358.27,4200.24,1158.03
5409,2022-10-15,Webcam,Vídeo,Centro-Oeste,Ana,4029.37,10,40293.7,24991.5,15302.2
5410,2021-08-31,Notebook,Computadores,Centro-Oeste,Gabriel,4817.38,7,33721.66,17904.0,15817.66
5411,2024-04-08,Monitor,Monitores,Centro-Oeste,Eduardo,5274.62,1,5274.62,4315.73,958.89
5412,2025-02-07,Notebook,Computadores,Centro-Oeste,Gabriel,6701.53,3,20104.59,10935.82,9168.77
5413,2021-01-14,Notebook,Computadores,Centro-Oeste,Daniela,2887.61,9,25988.49,21481.19,4507.3
5414,2021-11-21,HD Externo,Armazenamento,Sul,Fernanda,7179.76,10,71797.6,53636.67,18160.93
5415,2024-05-28,Monitor,Monitores,Sul,Eduardo,4030.19,2,8060.38,4110.3,3950.08
5416,2023-07-20,Teclado,Periféricos,Norte,Eduardo,5108.07,3,15324.21,9802.89,5521.32
5417,2021-05-21,Notebook,Computadores,Norte,Fernanda,270.9,7,1896.3,1298.97,597.33
5418,2024-08-23,HD Externo,Armazenamento,Sudeste,Bruno,1865.12,9,16786.08,12519.47,4266.61
5419,2025-01-03,SSD,Armazenamento,Sudeste,Fernanda,4303.59,4,17214.36,14383.65,2830.71
5420,2022-10-13,Mouse,Periféricos,Sul,Bruno,3009.77,4,12039.08,6664.48,5374.6
5421,2022-02-01,HD Externo,Armazenamento,Sudeste,Gabriel,5696.94,6,34181.64,18426.34,15755.3
5422,2022-08-25,Webcam,Vídeo,Centro-Oeste,Daniela,4325.91,6,25955.46,17436.99,8518.47
5423,2024-01-25,HD Externo,Armazenamento,Sudeste,Eduardo,3175.18,3,9525.54,6887.11,2638.43
5424,2024-12-20,HD Externo,Armazenamento,Sul,Carlos,5356.24,2,10712.48,8256.72,2455.76
5425,2021-04-08,Headset,Áudio,Sudeste,Ana,6174.31,5,30871.55,25368.74,5502.81
5426,2023-10-04,HD Externo,Armazenamento,Sudeste,Eduardo,2827.69,7,19793.83,10766.31,9027.52
5427,2022-02-26,Webcam,Vídeo,Nordeste,Ana,1023.22,6,6139.32,4768.87,1370.45
5428,2022-04-21,SSD,Armazenamento,Sul,Eduardo,5115.01,9,46035.09,34962.94,11072.15
5429,2023-08-20,Webcam,Vídeo,Sul,Gabriel,7495.15,2,14990.3,8641.84,6348.46
5430,2024-11-06,Notebook,Computadores,Centro-Oeste,Fernanda,6400.94,9,57608.46,30960.51,26647.95
5431,2023-04-25,Mouse,Periféricos,Centro-Oeste,Daniela,1634.7,7,11442.9,6822.78,4620.12
5432,2021-12-03,Monitor,Monitores,Norte,Gabriel,1393.98,6,8363.88,7010.45,1353.43
5433,2024-05-24,Headset,Áudio,Norte,Helena,417.45,8,3339.6,2285.74,1053.86
5434,2023-05-16,SSD,Armazenamento,Sudeste,Daniela,318.75,9,2868.75,1735.26,1133.49
5435,2022-04-08,Webcam,Vídeo,Nordeste,Carlos,3438.71,3,10316.13,7250.02,3066.11
5436,2022-03-11,Mouse,Periféricos,Norte,Fernanda,6714.62,7,47002.34,32664.56,14337.78
5437,2023-12-27,Headset,Áudio,Nordeste,Fernanda,3265.3,5,16326.5,12857.11,3469.39
5438,2024-05-17,Mouse,Periféricos,Sul,Carlos,2336.41,4,9345.64,5338.96,4006.68
5439,2022-10-08,SSD,Armazenamento,Centro-Oeste,Daniela,6769.67,4,27078.68,15002.12,12076.56
5440,2024-01-01,Mouse,Periféricos,Nordeste,Gabriel,5882.06,2,11764.12,9191.99,2572.13
5441,2023-01-26,Monitor,Monitores,Centro-Oeste,Helena,3592.72,1,3592.72,1897.74,1694.98
5442,2021-06-02,SSD,Armazenamento,Centro-Oeste,Fernanda,5730.78,5,28653.9,21077.84,7576.06
5443,2023-10-20,Headset,Áudio,Norte,Daniela,5582.5,6,33495.0,20740.24,12754.76
5444,2024-03-02,HD Externo,Armazenamento,Centro-Oeste,Eduardo,7729.29,4,30917.16,23482.93,7434.23
5445,2021-10-24,SSD,Armazenamento,Sul,Daniela,804.98,10,8049.8,4854.49,3195.31
5446,2023-11-16,Notebook,Computadores,Centro-Oeste,Eduardo,7212.65,5,36063.25,24464.75,11598.5
5447,2022-06-22,Headset,Áudio,Nordeste,Carlos,6209.54,4,24838.16,19730.21,5107.95
5448,2021-01-03,Webcam,Vídeo,Nordeste,Bruno,3054.08,9,27486.72,17698.27,9788.45
5449,2023-12-18,Headset,Áudio,Norte,Carlos,1792.42,5,8962.1,4735.58,4226.52
5450,2021-10-27,Monitor,Monitores,Centro-Oeste,Daniela,2320.44,4,9281.76,4992.57,4289.19
5451,2024-11-05,Mouse,Periféricos,Centro-Oeste,Fernanda,7880.3,10,78803.0,41678.63,37124.37
5452,2021-12-27,Notebook,Computadores,Centro-Oeste,Fernanda,2611.18,2,5222.36,4333.1,889.26
5453,2023-06-14,Headset,Áudio,Nordeste,Gabriel,1525.06,9,13725.54,7884.52,5841.02
5454,2021-03-05,SSD,Armazenamento,Norte,Daniela,7414.35,7,51900.45,31632.31,20268.14
5455,2022-07-22,Teclado,Periféricos,Norte,Daniela,7848.44,8,62787.52,48665.92,14121.6
5456,2023-12-09,Notebook,Computadores,Sul,Bruno,131.5,4,526.0,354.68,171.32
5457,2021-03-10,Mouse,Periféricos,Sudeste,Fernanda,4737.75,3,14213.25,12070.76,2142.49
5458,2021-04-04,Mouse,Periféricos,Nordeste,Fernanda,7625.2,10,76252.0,64470.11,11781.89
5459,2021-03-23,Webcam,Vídeo,Norte,Daniela,900.97,4,3603.88,3003.65,600.23
5460,2022-10-17,Webcam,Vídeo,Norte,Gabriel,7811.66,4,31246.64,19443.84,11802.8
5461,2021-05-31,Headset,Áudio,Sudeste,Helena,5732.67,4,22930.68,14309.79,8620.89
5462,2021-01-29,Monitor,Monitores,Nordeste,Ana,600.73,5,3003.65,1849.49,1154.16
5463,2023-06-27,SSD,Armazenamento,Sul,Helena,807.07,4,3228.28,1951.45,1276.83
5464,2021-05-30,Teclado,Periféricos,Sul,Ana,7914.98,5,39574.9,25226.6,14348.3
5465,2022-01-18,Webcam,Vídeo,Nordeste,Carlos,2206.11,2,4412.22,2414.83,1997.39
5466,2024-04-04,Teclado,Periféricos,Sudeste,Helena,7529.18,7,52704.26,32005.86,20698.4
5467,2021-03-17,HD Externo,Armazenamento,Centro-Oeste,Helena,5164.4,10,51644.0,28162.36,23481.64
5468,2022-12-19,Notebook,Computadores,Nordeste,Ana,5348.44,8,42787.52,31100.69,11686.83
5469,2022-10-09,Headset,Áudio,Sudeste,Daniela,1318.27,7,9227.89,6198.09,3029.8
5470,2022-10-19,Webcam,Vídeo,Nordeste,Bruno,3611.47,5,18057.35,12250.32,5807.03
5471,2021-08-20,Monitor,Monitores,Sul,Daniela,5128.49,1,5128.49,2594.69,2533.8
5472,2021-02-08,Webcam,Vídeo,Sul,Helena,133.61,2,267.22,160.91,106.31
5473,2024-11-13,Notebook,Computadores,Norte,Ana,6679.03,4,26716.12,13404.59,13311.53
5474,2021-06-07,Webcam,Vídeo,Norte,Gabriel,5220.18,2,10440.36,5274.21,5166.15
5475,2024-07-02,Webcam,Vídeo,Sul,Ana,4994.98,8,39959.84,30091.16,9868.68
5476,2021-07-24,SSD,Armazenamento,Norte,Fernanda,58.95,6,353.7,290.7,63.0
5477,2022-08-31,SSD,Armazenamento,Centro-Oeste,Carlos,1647.05,7,11529.35,8370.38,3158.97
5478,2022-06-24,Mouse,Periféricos,Sudeste,Fernanda,6575.35,4,26301.4,20439.79,5861.61
5479,2022-07-21,HD Externo,Armazenamento,Centro-Oeste,Daniela,166.74,8,1333.92,689.65,644.27
5480,2023-01-01,Headset,Áudio,Norte,Helena,5031.82,10,50318.2,39767.83,10550.37
5481,2021-04-17,Headset,Áudio,Norte,Carlos,3816.49,5,19082.45,12134.31,6948.14
5482,2021-05-10,Teclado,Periféricos,Sul,Gabriel,4529.6,10,45296.0,29047.08,16248.92
5483,2021-07-28,Webcam,Vídeo,Sudeste,Carlos,1111.67,4,4446.68,2997.74,1448.94
